ID,GEN,PEN,MET,FUS,TEI,VAN,Ery,CLI,LIN,CIP,RIF,TET,TMP
14623_8#23,1,1,1,0,0,0,0,0,0,1,0,0,1
14623_8#24,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#25,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_8#26,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#27,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#28,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#29,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#3,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#30,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_8#31,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#32,1,1,1,1,0,0,1,0,0,1,0,0,0
14623_8#33,0,1,1,1,0,0,1,0,0,0,0,0,0
14623_8#34,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#35,0,1,1,0,0,0,1,0,0,1,0,1,0
14623_8#36,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#37,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_8#38,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#39,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#4,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#40,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#41,1,1,1,1,0,0,1,0,0,1,0,1,0
14623_8#42,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#43,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#46,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#47,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#49,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#5,1,1,1,1,0,0,0,0,0,1,0,1,0
14623_8#50,1,1,1,1,0,0,0,0,0,1,0,1,0
14623_8#51,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#52,0,1,1,0,0,0,1,0,0,1,0,1,1
14623_8#53,1,1,1,1,0,0,1,0,0,1,0,0,0
14623_8#54,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#55,0,1,1,0,0,0,1,0,0,0,0,1,0
14623_8#56,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#57,0,1,1,1,0,0,1,0,0,1,0,0,0
14623_8#58,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#59,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#6,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_8#60,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#61,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#62,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#63,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_8#64,0,1,1,0,0,0,1,0,0,0,0,0,0
14623_8#65,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#66,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#67,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#68,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#69,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#7,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#70,0,1,1,1,0,0,1,0,0,0,0,0,0
14623_8#71,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#72,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#73,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#74,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#75,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_8#76,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#77,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#78,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#79,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#8,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#80,0,1,1,1,0,0,1,0,0,1,0,0,0
14623_8#81,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#82,0,1,1,0,0,0,1,0,0,1,0,1,1
14623_8#83,0,1,0,0,0,0,0,0,0,0,0,0,0
14623_8#84,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#85,0,1,1,1,0,0,1,0,0,1,0,0,0
14623_8#86,1,1,1,1,0,0,1,0,0,1,0,0,0
14623_8#87,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#88,1,1,1,1,0,0,1,0,0,1,0,0,0
14623_8#89,1,1,1,1,0,0,1,0,0,1,0,1,0
14623_8#9,0,1,1,0,0,0,1,0,0,0,0,1,0
14623_8#90,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#1,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#10,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#11,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#13,0,1,1,0,0,0,1,0,0,0,0,0,0
14672_2#14,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#15,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#16,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#17,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#18,0,1,1,1,0,0,0,0,0,0,0,0,0
14672_2#19,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#2,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#20,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#21,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#22,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#23,1,1,1,1,0,0,0,0,0,1,0,0,0
14672_2#24,0,1,1,1,0,0,1,0,0,0,0,0,0
14672_2#25,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#26,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#27,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#28,0,1,1,1,0,0,0,0,0,0,0,0,0
14672_2#29,0,1,1,1,0,0,0,0,0,1,0,0,0
14672_2#3,0,1,1,0,0,0,1,0,0,1,0,1,0
14672_2#30,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#31,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#32,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#33,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#34,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#35,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#36,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#37,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#38,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#39,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#4,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#40,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#41,0,1,1,0,0,0,0,0,0,0,0,0,0
14672_2#42,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#43,1,1,1,1,0,0,0,0,0,1,0,1,0
14672_2#44,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#45,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#46,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#47,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#48,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#49,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#5,0,1,1,0,0,0,0,0,0,1,0,1,0
14672_2#50,0,1,1,1,0,0,1,0,0,1,0,0,0
14672_2#51,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#52,1,1,1,1,0,0,1,0,0,1,0,0,0
14672_2#53,0,1,1,0,0,0,1,1,0,1,0,1,1
14672_2#54,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#55,1,1,1,1,0,0,0,0,0,1,0,0,0
14672_2#56,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#57,0,1,1,0,0,0,0,0,0,0,0,0,0
14672_2#58,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#59,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#6,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#60,0,1,1,1,0,0,1,0,0,1,0,0,0
14672_2#61,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#62,0,1,1,0,0,0,1,1,0,1,0,0,0
14672_2#63,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#64,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#65,0,1,1,1,0,0,0,0,0,0,0,1,0
14672_2#66,0,1,1,0,0,0,1,1,0,1,0,0,0
14672_2#67,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#68,1,1,1,1,0,0,0,0,0,1,0,0,0
14672_2#69,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#7,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#70,1,1,1,1,0,0,0,0,0,1,0,0,0
14672_2#71,1,1,1,1,0,0,0,0,0,1,0,0,0
14672_2#72,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#73,0,1,1,1,0,0,0,0,0,0,0,0,0
14672_2#74,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#75,0,1,1,1,0,0,1,0,0,0,0,0,0
14672_2#76,0,1,1,0,0,0,0,0,0,1,0,0,1
14672_2#77,0,1,0,1,0,0,1,0,0,0,0,0,1
14672_2#78,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#79,0,1,1,0,0,0,0,0,0,1,0,0,1
14672_2#8,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#80,0,1,1,0,0,0,1,0,0,1,0,1,0
14672_2#81,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#82,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#83,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#84,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#85,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#86,0,1,1,1,0,0,0,0,0,0,0,0,0
14672_2#87,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#88,0,1,1,0,0,0,0,0,0,1,0,0,0
14672_2#89,0,1,1,1,0,0,1,0,0,1,0,1,0
14672_2#9,0,1,1,0,0,0,1,0,0,1,0,0,0
14672_2#90,0,1,1,0,0,0,1,0,0,0,0,1,0
14893_8#10,0,1,1,0,0,0,0,0,0,1,0,0,1
14893_8#11,0,1,1,0,0,0,1,0,0,0,0,0,0
14893_8#12,0,1,1,0,0,0,1,0,0,1,0,0,0
14893_8#13,0,1,1,1,0,0,0,0,0,0,0,0,0
14893_8#14,0,1,1,0,0,0,0,0,0,1,0,1,0
14893_8#15,0,1,1,1,0,0,0,0,0,1,0,0,0
14893_8#16,0,1,1,0,0,0,1,0,0,1,0,0,0
14893_8#17,0,1,1,0,0,0,1,0,0,1,0,0,1
14893_8#18,0,1,1,0,0,0,1,0,0,0,0,0,0
14893_8#19,0,1,1,0,0,0,1,0,0,1,0,0,0
14893_8#20,1,1,1,1,0,0,1,0,0,1,0,0,0
14893_8#21,0,1,1,0,0,0,0,0,0,1,0,0,1
14893_8#22,0,1,1,1,0,0,1,0,0,1,0,0,0
14893_8#23,0,1,1,0,0,0,1,0,0,0,0,0,0
14893_8#24,1,1,1,0,0,0,1,0,0,1,0,0,1
14893_8#25,0,1,1,0,0,0,0,0,0,1,0,0,0
14893_8#26,1,1,1,0,0,0,1,0,0,1,0,0,0
14893_8#6,1,1,1,1,0,0,0,0,0,1,0,0,0
14893_8#7,0,1,1,0,0,0,1,0,0,1,0,0,0
14893_8#8,1,1,1,0,0,0,1,0,0,1,0,0,0
14893_8#9,1,1,1,0,0,0,1,0,0,1,0,0,1
7065_8#1,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#10,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#11,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#12,0,1,1,0,0,0,0,0,0,1,0,0,0
7065_8#13,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#14,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#15,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#16,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#17,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#18,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#19,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#2,0,1,1,0,0,0,1,0,0,1,0,0,1
7065_8#20,0,1,1,1,0,0,1,0,0,0,0,0,0
7065_8#21,0,1,1,1,0,0,1,0,0,0,0,0,0
7065_8#22,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#23,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#24,0,1,1,1,0,0,1,0,0,0,0,0,0
7065_8#25,0,1,1,0,0,0,0,0,0,1,0,0,0
7065_8#26,0,1,1,0,0,0,0,0,0,1,0,0,0
7065_8#27,1,1,1,0,0,0,1,1,0,1,0,1,1
7065_8#28,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#29,0,1,1,0,0,0,1,1,0,1,0,0,0
7065_8#3,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#30,0,1,1,1,0,0,1,1,0,1,0,0,0
7065_8#31,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#32,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#33,0,1,1,0,0,0,0,0,0,1,0,0,0
7065_8#34,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#36,0,1,1,0,0,0,0,0,0,1,0,0,0
7065_8#37,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#38,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#39,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#4,0,1,1,0,0,0,1,1,0,1,0,0,0
7065_8#40,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#41,0,1,1,1,0,0,1,0,0,0,0,0,0
7065_8#42,0,1,1,0,0,0,0,0,0,1,0,0,0
7065_8#43,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#44,0,1,1,0,0,0,0,1,0,1,0,0,0
7065_8#47,0,1,1,1,0,0,1,0,0,0,0,0,0
7065_8#48,0,1,1,0,1,0,1,1,0,1,1,0,0
7065_8#49,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#5,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#50,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#51,0,1,1,0,0,0,1,1,0,1,0,0,0
7065_8#52,0,1,1,0,0,0,0,0,0,1,0,0,0
7065_8#53,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#54,0,1,1,0,0,0,0,0,0,1,0,0,0
7065_8#55,0,1,1,0,0,0,0,0,0,1,0,0,0
7065_8#56,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#57,0,1,1,0,0,0,0,0,0,1,0,0,0
7065_8#58,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#59,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#6,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#60,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#61,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#62,0,1,1,0,0,0,0,0,0,1,0,0,0
7065_8#63,0,1,1,0,0,0,0,0,0,1,0,0,0
7065_8#64,1,1,1,0,0,0,0,0,0,1,0,1,1
7065_8#65,0,1,1,0,0,0,0,0,0,1,0,0,0
7065_8#66,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#67,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#68,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#69,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#7,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#70,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#71,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#72,0,1,1,0,0,0,0,0,0,1,0,0,0
7065_8#73,0,1,1,0,0,0,0,0,0,1,0,0,0
7065_8#74,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#75,0,1,1,0,0,0,0,0,0,1,0,0,0
7065_8#76,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#77,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#79,0,1,1,0,0,0,1,1,0,1,0,0,0
7065_8#8,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#80,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#84,0,1,1,0,0,0,1,0,0,1,0,1,0
7065_8#85,0,1,1,0,0,0,0,0,0,1,0,0,0
7065_8#86,0,1,1,0,0,0,1,1,0,1,0,0,1
7065_8#87,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#88,0,1,1,0,0,0,0,0,0,1,0,0,0
7065_8#89,0,1,1,0,0,0,1,1,0,1,0,0,0
7065_8#9,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#90,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#91,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#92,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#93,0,1,1,0,0,0,1,0,0,1,0,0,0
7065_8#94,0,1,1,0,0,0,1,0,0,1,0,0,1
7065_8#95,0,1,1,1,0,0,0,0,0,1,0,0,0
7065_8#96,0,1,1,0,0,0,1,0,0,1,0,0,0
7083_1#1,0,1,1,0,0,0,1,0,0,1,0,0,0
7083_1#11,0,1,1,0,0,0,0,0,0,1,0,0,0
7083_1#12,0,1,1,0,0,0,1,1,0,1,0,0,0
7083_1#13,0,1,1,0,0,0,0,0,0,1,0,1,0
7083_1#15,0,1,1,0,0,0,1,0,0,1,0,0,0
7083_1#16,0,1,1,0,0,0,1,0,0,1,0,0,0
7083_1#18,0,1,1,0,0,0,1,1,0,1,0,0,0
7083_1#19,0,1,1,1,0,0,1,0,0,0,0,0,0
7083_1#2,0,1,1,0,0,0,1,0,0,1,0,0,1
7083_1#20,0,1,1,0,0,0,1,1,0,1,0,0,0
7083_1#21,0,1,1,0,0,0,1,0,0,1,0,0,0
7083_1#22,0,1,1,0,0,0,1,0,0,1,0,0,0
7083_1#23,0,1,1,1,0,0,1,0,0,0,0,0,0
7083_1#24,1,1,1,0,0,0,1,0,0,1,0,0,0
7083_1#25,0,1,1,0,0,0,1,1,0,1,0,0,0
7083_1#26,0,1,1,1,0,0,1,0,0,0,0,0,0
7083_1#27,0,1,1,0,0,0,1,0,0,1,0,1,0
7083_1#28,1,1,1,1,0,0,1,0,0,1,0,0,0
7083_1#29,1,1,1,1,0,0,1,0,0,1,0,0,0
7083_1#3,0,1,1,0,0,0,1,0,0,1,0,1,1
7083_1#30,0,1,1,0,0,0,1,0,0,1,0,0,0
7083_1#31,0,1,1,1,0,0,1,0,0,1,0,1,0
7083_1#32,0,1,1,0,0,0,0,0,0,1,0,0,0
7083_1#33,0,1,1,0,0,0,0,0,0,0,0,0,0
7083_1#34,0,1,1,1,0,0,1,0,0,1,0,0,0
7083_1#35,0,1,1,0,0,0,0,0,0,1,0,0,0
7083_1#36,0,1,1,0,0,0,1,0,0,1,0,0,0
7083_1#37,0,1,1,0,0,0,1,1,0,1,0,0,0
7083_1#38,0,1,1,0,0,0,1,0,0,1,0,0,0
7083_1#39,0,1,1,0,0,0,1,0,0,1,0,0,0
7083_1#4,0,1,1,0,0,0,1,0,0,1,0,0,0
7083_1#40,0,1,1,0,0,0,1,0,0,1,0,0,0
7083_1#41,0,1,1,0,0,0,1,0,1,1,0,1,1
7083_1#42,0,1,1,0,0,0,1,0,0,1,0,0,1
7083_1#43,0,1,1,0,0,0,1,0,0,1,0,0,1
7083_1#8,0,1,1,0,0,0,0,0,0,1,0,0,0
7083_1#9,0,1,1,0,0,0,0,0,0,1,0,0,0
7229_3#1,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#10,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#11,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#12,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#13,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#14,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_3#15,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#16,0,0,0,0,0,0,1,0,0,0,0,0,0
7229_3#17,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#18,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_3#19,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#2,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#20,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#21,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_3#22,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#23,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_3#24,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#25,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_3#26,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_3#27,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_3#28,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#29,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#3,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#30,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#31,0,1,0,0,0,0,1,0,0,1,0,0,0
7229_3#32,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_3#33,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_3#34,0,1,0,0,0,0,1,0,0,0,0,0,0
7229_3#35,0,1,0,0,0,0,1,0,0,0,0,0,0
7229_3#36,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#37,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_3#38,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#39,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#4,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#40,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#41,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_3#42,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#43,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#44,0,1,0,0,0,0,1,0,0,1,0,0,0
7229_3#47,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#48,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_3#5,0,1,0,0,0,0,0,0,0,1,0,0,0
7229_3#6,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#7,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#8,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_3#9,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#49,0,1,0,1,0,0,1,0,0,1,0,0,0
7229_4#50,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_4#51,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_4#52,0,1,0,0,0,0,1,0,0,1,0,0,0
7229_4#53,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#54,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#55,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#56,0,1,0,1,0,0,0,0,0,0,0,0,0
7229_4#57,0,1,0,0,0,0,1,0,0,1,0,0,0
7229_4#58,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#59,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#60,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_4#61,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#62,0,1,0,0,0,0,0,0,0,0,0,1,1
7229_4#63,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#64,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#65,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#66,0,1,0,1,0,0,0,0,0,0,0,0,0
7229_4#67,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#68,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#69,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#70,0,1,0,1,0,0,0,0,0,0,0,1,0
7229_4#71,0,1,0,0,0,0,0,0,0,1,0,0,0
7229_4#72,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#73,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#74,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#75,0,1,0,0,0,0,1,0,0,1,0,0,0
7229_4#76,0,1,0,0,0,0,0,0,0,1,0,0,0
7229_4#77,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#78,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#79,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#80,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#81,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#82,1,0,0,0,0,0,0,0,0,0,0,0,0
7229_4#83,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#84,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#85,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#86,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#87,0,1,0,1,0,0,0,0,0,0,0,0,0
7229_4#88,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#89,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#90,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#91,0,1,0,1,0,0,0,0,0,0,0,0,0
7229_4#92,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#93,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_4#94,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_4#95,0,1,0,0,0,0,0,0,0,1,0,0,1
7229_4#96,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#1,0,1,0,0,0,0,1,0,0,0,0,0,0
7229_5#10,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#11,0,1,0,0,0,0,0,0,0,1,0,0,0
7229_5#12,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#13,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#14,0,1,0,1,0,0,1,0,0,1,0,0,0
7229_5#15,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_5#16,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#17,0,1,0,0,0,0,0,0,0,1,0,0,0
7229_5#18,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_5#19,0,1,0,0,0,0,0,0,0,1,0,0,0
7229_5#2,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#20,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#21,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#22,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_5#23,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#24,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#25,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#26,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#27,0,1,0,0,0,0,0,0,0,0,0,0,0
